id,title,original_language,release_date,rd_year,rd_month,rd_month_num,rd_day,rd_weekday,rd_weekday_num,runtime,runtime_cap,ROI,ROI_cap,budget,budget_cap,revenue,revenue_cap,vote_average,vote_average_cap,vote_count,vote_count_cap,popularity,popularity_cap,genres_count,genres_count_cap,prod_comp_count,prod_comp_count_cap,prod_countr_count,prod_countr_count_cap,spok_lang_count,spok_lang_count_cap,cast_size,cast_size_cap,crew_size,crew_size_cap,producer_count,producer_count_cap,director_count,director_count_cap,screenplay_count,screenplay_count_cap,if_franchise,if_homepage,is_dmp_month,is_friday,is_friday,is_thursday,is_wednesday,is_english_spoken,is_Drama,is_Comedy,is_Thriller,is_Action,is_Romance,is_Adventure,is_Crime,is_Science Fiction,is_Horror,is_Family,is_usa_prod,actor_top_freq,producer_top_freq,director_top_freq,screenplay_top_freq,is_prod_comp_top,ti_words_top_freq,ov_ta_words_top_freq
10866.0,Joy Ride,en,2001-10-05,2001,Paź,10,5,Pt,5,97.0,97.0,0.5931668695652174,0.5931668695652174,23000000.0,23000000.0,36642838.0,36642838.0,6.3,6.3,328.0,328.0,10.337689,10.337689,3.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,28.0,28.0,15.0,15.0,4,4.0,1,1.0,0,0.0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
34549.0,Max Keeble's Big Move,en,2001-10-05,2001,Paź,10,5,Pt,5,86.0,86.0,0.44103175,0.44103175,12000000.0,12000000.0,17292381.0,17292381.0,5.4,5.4,33.0,33.0,2.828884,2.828884,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,27.0,27.0,4.0,4.0,0,0.0,1,1.0,3,3.0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
9778.0,Serendipity,en,2001-10-05,2001,Paź,10,5,Pt,5,90.0,90.0,1.7684394285714287,1.7684394285714287,28000000.0,28000000.0,77516304.0,77516304.0,6.6,6.6,529.0,529.0,5.715737,5.715737,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,19.0,19.0,27.0,27.0,3,3.0,1,1.0,1,1.0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
16121.0,The Big Red One,en,1980-05-28,1980,Maj,5,28,Śr,3,113.0,113.0,0.6013822222222223,0.6013822222222223,4500000.0,4500000.0,7206220.0,7206220.0,6.8,6.8,83.0,83.0,5.395103,5.395103,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,16.0,16.0,7.0,7.0,1,1.0,1,1.0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16769.0,Coal Miner's Daughter,en,1980-03-07,1980,Mar,3,7,Pt,5,125.0,125.0,3.4788524666666665,3.4788524666666665,15000000.0,15000000.0,67182787.0,67182787.0,7.2,7.2,67.0,67.0,2.847277,2.847277,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,21.0,17.0,17.0,2,2.0,1,1.0,0,0.0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
3172.0,Bandits,en,2001-10-12,2001,Paź,10,12,Pt,5,123.0,123.0,-0.09824129333333333,-0.09824129333333333,75000000.0,75000000.0,67631903.0,67631903.0,6.2,6.2,307.0,307.0,13.136791,13.136791,4.0,4.0,7.0,7.0,1.0,1.0,1.0,1.0,10.0,10.0,104.0,78.0,11,11.0,1,1.0,1,1.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1
17708.0,Corky Romano,en,2001-10-12,2001,Paź,10,12,Pt,5,86.0,86.0,1.1798547272727273,1.1798547272727273,11000000.0,11000000.0,23978402.0,23978402.0,4.1,4.149999999999999,54.0,54.0,4.890067,4.890067,3.0,3.0,2.0,2.0,1.0,1.0,4.0,4.0,15.0,15.0,3.0,3.0,0,0.0,1,1.0,0,0.0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1018.0,Mulholland Drive,en,2001-05-16,2001,Maj,5,16,Śr,3,147.0,147.0,0.3411559333333333,0.3411559333333333,15000000.0,15000000.0,20117339.0,20117339.0,7.7,7.7,1517.0,1517.0,18.184056,18.184056,3.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,71.0,50.0,17.0,17.0,6,6.0,1,1.0,0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
11380.0,Bones,en,2001-10-24,2001,Paź,10,24,Śr,3,96.0,96.0,-0.2683342,-0.2683342,10000000.0,10000000.0,7316658.0,7316658.0,4.3,4.3,36.0,36.0,6.513545,6.513545,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,9.0,9.0,7.0,7.0,1,1.0,1,1.0,2,2.0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
984.0,Dirty Harry,en,1971-12-21,1971,Gru,12,21,Wt,2,102.0,102.0,7.994,7.994,4000000.0,4000000.0,35976000.0,35976000.0,7.4,7.4,630.0,630.0,10.255315,10.255315,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,48.0,48.0,30.0,30.0,3,3.0,1,1.0,4,4.0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0
14811.0,Fiddler on the Roof,en,1971-11-03,1971,Lis,11,3,Śr,3,181.0,156.0,8.256036666666667,8.256036666666667,9000000.0,9000000.0,83304330.0,83304330.0,7.4,7.4,136.0,136.0,9.227244,9.227244,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,41.0,41.0,35.0,35.0,2,2.0,1,1.0,1,1.0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
768.0,From Hell,en,2001-10-19,2001,Paź,10,19,Pt,5,122.0,122.0,1.1302318571428571,1.1302318571428571,35000000.0,35000000.0,74558115.0,74558115.0,6.6,6.6,758.0,758.0,7.79014,7.79014,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,26.0,26.0,65.0,65.0,2,2.0,2,1.0,2,2.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2100.0,The Last Castle,en,2001-10-19,2001,Paź,10,19,Pt,5,131.0,131.0,-0.6160735138888889,-0.6160735138888889,72000000.0,72000000.0,27642707.0,27642707.0,7.0,7.0,290.0,290.0,9.807552,9.807552,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,15.0,15.0,1,1.0,1,1.0,2,2.0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
11091.0,Riding in Cars with Boys,en,2001-10-19,2001,Paź,10,19,Pt,5,132.0,132.0,-0.25534775,-0.25534775,48000000.0,48000000.0,35743308.0,35743308.0,6.5,6.5,108.0,108.0,4.556123,4.556123,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,17.0,6.0,6.0,1,1.0,1,1.0,1,1.0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
167.0,K-PAX,en,2001-10-22,2001,Paź,10,22,Pon,1,120.0,120.0,0.048232083333333335,0.048232083333333335,48000000.0,48000000.0,50315140.0,50315140.0,7.1,7.1,710.0,710.0,12.400152,12.400152,2.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,30.0,30.0,58.0,58.0,4,4.0,1,1.0,1,1.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
141.0,Donnie Darko,en,2001-01-18,2001,Sty,1,18,Czw,4,113.0,113.0,-0.7882463333333334,-0.7882463333333334,6000000.0,6000000.0,1270522.0,1270522.0,7.7,7.7,3574.0,1982.75,18.303148,18.303148,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,28.0,28.0,35.0,35.0,9,9.0,1,1.0,1,1.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
11456.0,Domestic Disturbance,en,2001-10-30,2001,Paź,10,30,Wt,2,89.0,89.0,-0.27667608,-0.27667608,75000000.0,75000000.0,54249294.0,54249294.0,5.4,5.4,115.0,115.0,6.353996,6.353996,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,8.0,8.0,1,1.0,1,1.0,1,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
585.0,"Monsters, Inc.",en,2001-11-01,2001,Lis,11,1,Czw,4,92.0,92.0,3.8940544,1.710184543956044,115000000.0,91000000.0,562816256.0,246626793.5,7.5,7.5,6150.0,1982.75,26.419962,20.917070250000002,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,53.0,50.0,242.0,78.0,3,3.0,1,1.0,2,2.0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
10796.0,The One,en,2001-11-02,2001,Lis,11,2,Pt,5,87.0,87.0,0.48367346938775513,0.48367346938775513,49000000.0,49000000.0,72700000.0,72700000.0,5.7,5.7,445.0,445.0,9.769047,9.769047,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,19.0,19.0,77.0,77.0,4,4.0,1,1.0,2,2.0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
23949.0,Tape,en,2001-01-26,2001,Sty,1,26,Pt,5,86.0,86.0,3.90475,3.90475,100000.0,100000.0,490475.0,490475.0,6.9,6.9,63.0,63.0,3.580063,3.580063,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,0,0.0,1,1.0,1,1.0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
9889.0,Shallow Hal,en,2001-11-01,2001,Lis,11,1,Czw,4,114.0,114.0,2.5267465,2.5267465,40000000.0,40000000.0,141069860.0,141069860.0,5.7,5.7,764.0,764.0,12.520688,12.520688,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,19.0,14.0,14.0,4,4.0,2,1.0,3,3.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1
13408.0,The Wash,en,2001-11-16,2001,Lis,11,16,Pt,5,93.0,93.0,0.461333,0.461333,7000000.0,7000000.0,10229331.0,10229331.0,5.3,5.3,26.0,26.0,2.483032,2.483032,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,2.0,2.0,0,0.0,1,1.0,0,0.0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
671.0,Harry Potter and the Philosopher's Stone,en,2001-11-16,2001,Lis,11,16,Pt,5,152.0,152.0,6.8118044,1.710184543956044,125000000.0,91000000.0,976475550.0,246626793.5,7.5,7.5,7188.0,1982.75,38.187238,20.917070250000002,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,58.0,50.0,134.0,78.0,5,5.0,1,1.0,1,1.0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1
20794.0,Novocaine,en,2001-11-23,2001,Lis,11,23,Pt,5,95.0,95.0,-0.6624603333333333,-0.6624603333333333,6000000.0,6000000.0,2025238.0,2025238.0,6.0,6.0,44.0,44.0,3.916221,3.916221,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,37.0,21.0,21.0,3,3.0,1,1.0,1,1.0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
14369.0,Out Cold,en,2001-11-21,2001,Lis,11,21,Śr,3,89.0,89.0,-0.38405516666666667,-0.38405516666666667,24000000.0,24000000.0,14782676.0,14782676.0,5.8,5.8,53.0,53.0,4.197544,4.197544,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,11.0,11.0,5.0,5.0,0,0.0,2,1.0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1535.0,Spy Game,en,2001-11-18,2001,Lis,11,18,Nie,7,126.0,126.0,0.5548865217391304,0.5719731868131868,92000000.0,91000000.0,143049560.0,143049560.0,6.8,6.8,592.0,592.0,18.186839,18.186839,3.0,3.0,6.0,6.0,2.0,2.0,5.0,4.0,14.0,14.0,32.0,32.0,2,2.0,1,1.0,2,2.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
1433.0,The Devil's Backbone,es,2001-04-20,2001,Kwi,4,20,Pt,5,106.0,106.0,0.43533777777777777,0.43533777777777777,4500000.0,4500000.0,6459020.0,6459020.0,7.2,7.2,277.0,277.0,11.111299,11.111299,5.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,13.0,13.0,12.0,12.0,2,2.0,1,1.0,1,1.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
16085.0,Funny Girl,en,1968-09-19,1968,Wrz,9,19,Czw,4,149.0,149.0,2.7302361428571427,2.7302361428571427,14000000.0,14000000.0,52223306.0,52223306.0,6.9,6.9,90.0,90.0,4.651946,4.651946,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,11.0,11.0,5.0,5.0,0,0.0,1,1.0,1,1.0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10656.0,Subway,fr,1985-04-10,1985,Kwi,4,10,Śr,3,104.0,104.0,-0.8046705,-0.8046705,2000000.0,2000000.0,390659.0,390659.0,6.3,6.3,89.0,89.0,8.066663,8.066663,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,7.0,7.0,2,2.0,1,1.0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
72277.0,The Last Wave,en,1977-01-01,1977,Sty,1,1,Sob,6,106.0,106.0,0.5530864197530864,0.5530864197530864,810000.0,810000.0,1258000.0,1258000.0,6.8,6.8,38.0,38.0,3.099222,3.099222,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,9.0,9.0,12.0,12.0,2,2.0,1,1.0,3,3.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11033.0,Dressed to Kill,en,1980-06-25,1980,Cze,6,25,Śr,3,105.0,105.0,3.9075384615384614,3.9075384615384614,6500000.0,6500000.0,31899000.0,31899000.0,6.8,6.8,159.0,159.0,9.3806,9.3806,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,14.0,14.0,19.0,19.0,2,2.0,1,1.0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
3604.0,Flash Gordon,en,1980-09-01,1980,Wrz,9,1,Pon,1,111.0,111.0,-0.22548685714285716,-0.22548685714285716,35000000.0,35000000.0,27107960.0,27107960.0,6.1,6.1,237.0,237.0,6.346979,6.346979,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,19.0,19.0,14.0,14.0,1,1.0,1,1.0,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
10649.0,The Enforcer,en,1976-12-20,1976,Gru,12,20,Pon,1,96.0,96.0,4.137333333333333,4.137333333333333,9000000.0,9000000.0,46236000.0,46236000.0,6.7,6.7,232.0,232.0,7.550133,7.550133,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,6.0,6.0,1,1.0,1,1.0,2,2.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0
17689.0,The Gauntlet,en,1977-12-21,1977,Gru,12,21,Śr,3,109.0,109.0,3.802665090909091,3.802665090909091,5500000.0,5500000.0,26414658.0,26414658.0,6.6,6.6,121.0,121.0,6.389326,6.389326,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,11.0,11.0,20.0,20.0,1,1.0,1,1.0,0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
14854.0,Lone Wolf McQuade,en,1983-04-14,1983,Kwi,4,14,Czw,4,107.0,107.0,1.4465256,1.4465256,5000000.0,5000000.0,12232628.0,12232628.0,5.5,5.5,67.0,67.0,5.839893,5.839893,6.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,23.0,23.0,41.0,41.0,2,2.0,1,1.0,1,1.0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
10650.0,Sudden Impact,en,1983-12-07,1983,Gru,12,7,Śr,3,117.0,117.0,2.0746678636363636,2.0746678636363636,22000000.0,22000000.0,67642693.0,67642693.0,6.5,6.5,210.0,210.0,9.737907,9.737907,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,17.0,14.0,14.0,2,2.0,1,1.0,1,1.0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0
8007.0,Behind Enemy Lines,en,2001-11-17,2001,Lis,11,17,Sob,6,106.0,106.0,1.29383005,1.29383005,40000000.0,40000000.0,91753202.0,91753202.0,6.0,6.0,464.0,464.0,11.185625,11.185625,4.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,19.0,19.0,52.0,52.0,1,1.0,1,1.0,0,0.0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
161.0,Ocean's Eleven,en,2001-12-07,2001,Gru,12,7,Pt,5,116.0,116.0,4.302554705882353,1.9014916882352941,85000000.0,85000000.0,450717150.0,246626793.5,7.2,7.2,3857.0,1982.75,12.114932,12.114932,2.0,2.0,6.0,6.0,1.0,1.0,2.0,2.0,23.0,23.0,121.0,78.0,4,4.0,1,1.0,1,1.0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
194.0,Amélie,fr,2001-04-25,2001,Kwi,4,25,Śr,3,122.0,122.0,16.3921954,16.3921954,10000000.0,10000000.0,173921954.0,173921954.0,7.8,7.8,3403.0,1982.75,12.879381,12.879381,2.0,2.0,9.0,7.0,2.0,2.0,2.0,2.0,55.0,50.0,80.0,78.0,3,3.0,1,1.0,0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11397.0,Not Another Teen Movie,en,2001-12-07,2001,Gru,12,7,Pt,5,89.0,89.0,3.15427075,3.15427075,16000000.0,16000000.0,66468332.0,66468332.0,5.5,5.5,444.0,444.0,9.101896,9.101896,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,96.0,50.0,29.0,29.0,3,3.0,1,1.0,5,5.0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1903.0,Vanilla Sky,en,2001-12-10,2001,Gru,12,10,Pon,1,136.0,136.0,1.9910050147058824,1.9910050147058824,68000000.0,68000000.0,203388341.0,203388341.0,6.5,6.5,1100.0,1100.0,10.071057,10.071057,5.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,14.0,14.0,15.0,15.0,3,3.0,1,1.0,1,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
9428.0,The Royal Tenenbaums,en,2001-10-05,2001,Paź,10,5,Pt,5,110.0,110.0,2.4019642857142856,2.4019642857142856,21000000.0,21000000.0,71441250.0,71441250.0,7.4,7.4,1317.0,1317.0,9.707542,9.707542,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,14.0,14.0,35.0,35.0,5,5.0,1,1.0,0,0.0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
27150.0,Silent Rage,en,1982-04-02,1982,Kwi,4,2,Pt,5,103.0,103.0,1.3333333333333333,1.3333333333333333,4500000.0,4500000.0,10500000.0,10500000.0,5.0,5.0,22.0,22.0,1.808605,1.808605,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,10.0,10.0,17.0,17.0,2,2.0,1,1.0,0,0.0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
26978.0,Spacehunter: Adventures in the Forbidden Zone,en,1983-05-20,1983,Maj,5,20,Pt,5,90.0,90.0,0.1,0.1,15000000.0,15000000.0,16500000.0,16500000.0,5.1,5.1,37.0,37.0,3.521436,3.521436,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,16.0,16.0,3,3.0,1,1.0,4,4.0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
8386.0,How High,en,2001-12-21,2001,Gru,12,21,Pt,5,93.0,93.0,1.59628625,1.59628625,12000000.0,12000000.0,31155435.0,31155435.0,6.4,6.4,230.0,230.0,6.796277,6.796277,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,10.0,10.0,70.0,70.0,8,8.0,1,1.0,1,1.0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
12589.0,Jimmy Neutron: Boy Genius,en,2001-12-21,2001,Gru,12,21,Pt,5,83.0,83.0,2.23744928,2.23744928,25000000.0,25000000.0,80936232.0,80936232.0,5.6,5.6,235.0,235.0,7.308162,7.308162,7.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,23.0,23.0,18.0,18.0,5,5.0,1,1.0,4,4.0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1
120.0,The Lord of the Rings: The Fellowship of the Ring,en,2001-12-18,2001,Gru,12,18,Wt,2,178.0,156.0,8.369552301075268,1.710184543956044,93000000.0,91000000.0,871368364.0,246626793.5,8.0,8.0,8892.0,1982.75,32.070725,20.917070250000002,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,26.0,26.0,30.0,30.0,7,7.0,1,1.0,3,3.0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0
11086.0,The Majestic,en,2001-12-21,2001,Gru,12,21,Pt,5,152.0,152.0,-0.4817005833333333,-0.4817005833333333,72000000.0,72000000.0,37317558.0,37317558.0,6.6,6.6,193.0,193.0,8.063684,8.063684,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,17.0,17.0,28.0,28.0,1,1.0,1,1.0,1,1.0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
453.0,A Beautiful Mind,en,2001-12-11,2001,Gru,12,11,Wt,2,135.0,135.0,4.2257056833333335,3.1104465583333334,60000000.0,60000000.0,313542341.0,246626793.5,7.7,7.7,3087.0,1982.75,11.93646,11.93646,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,38.0,38.0,60.0,60.0,8,8.0,1,1.0,2,2.0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
37257.0,Witness for the Prosecution,en,1957-12-17,1957,Gru,12,17,Wt,2,116.0,116.0,2.0,2.0,3000000.0,3000000.0,9000000.0,9000000.0,8.1,8.1,278.0,278.0,9.730217,9.730217,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,49.0,49.0,29.0,29.0,2,2.0,1,1.0,2,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
8489.0,Ali,en,2001-12-11,2001,Gru,12,11,Wt,2,157.0,156.0,-0.1802446261682243,-0.03611181318681319,107000000.0,91000000.0,87713825.0,87713825.0,6.7,6.7,457.0,457.0,9.303104,9.303104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,50.0,32.0,32.0,4,4.0,1,1.0,4,4.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
855.0,Black Hawk Down,en,2001-12-28,2001,Gru,12,28,Pt,5,144.0,144.0,0.8803222934782609,0.9009851758241758,92000000.0,91000000.0,172989651.0,172989651.0,7.2,7.2,1832.0,1832.0,10.064446,10.064446,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,34.0,34.0,156.0,78.0,6,6.0,1,1.0,1,1.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
10269.0,Yentl,en,1983-11-18,1983,Lis,11,18,Pt,5,132.0,132.0,1.5333333333333334,1.5333333333333334,12000000.0,12000000.0,30400000.0,30400000.0,6.2,6.2,51.0,51.0,2.592296,2.592296,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,7.0,7.0,9.0,9.0,3,3.0,1,1.0,2,2.0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
5279.0,Gosford Park,en,2001-11-07,2001,Lis,11,7,Śr,3,137.0,137.0,3.432022424242424,3.432022424242424,19800000.0,19800000.0,87754044.0,87754044.0,6.8,6.8,256.0,256.0,14.101101,14.101101,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,30.0,30.0,21.0,21.0,10,10.0,1,1.0,2,2.0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
10950.0,I Am Sam,en,2001-12-28,2001,Gru,12,28,Pt,5,132.0,132.0,3.2064735454545454,3.2064735454545454,22000000.0,22000000.0,92542418.0,92542418.0,7.2,7.2,542.0,542.0,12.935016,12.935016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,38.0,42.0,42.0,7,7.0,1,1.0,2,2.0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
1365.0,Monster's Ball,en,2001-11-11,2001,Lis,11,11,Nie,7,111.0,111.0,10.2273715,10.2273715,4000000.0,4000000.0,44909486.0,44909486.0,6.6,6.6,254.0,254.0,6.341187,6.341187,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,18.0,18.0,21.0,21.0,1,1.0,1,1.0,2,2.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1
24206.0,Silent Trigger,en,1996-06-26,1996,Cze,6,26,Śr,3,93.0,93.0,-0.9949078666666666,-0.9949078666666666,15000000.0,15000000.0,76382.0,76382.0,5.0,5.0,22.0,22.0,1.672406,1.672406,3.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,0,0.0,1,1.0,0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6312.0,Brotherhood of the Wolf,fr,2001-01-31,2001,Sty,1,31,Śr,3,137.0,137.0,1.4397553103448275,1.4397553103448275,29000000.0,29000000.0,70752904.0,70752904.0,6.6,6.6,404.0,404.0,11.564252,11.564252,4.0,4.0,6.0,6.0,1.0,1.0,3.0,3.0,21.0,21.0,45.0,45.0,2,2.0,1,1.0,2,2.0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
